nr,year,lwage,married,union,educ,black,hisp,exper
2341,1981,1.0788096189498901,0,1,11,0,0,3
2341,1982,1.562516212463379,0,1,11,0,0,4
2341,1983,1.8441673517227173,0,1,11,0,0,5
2341,1984,1.9056899547576904,0,1,11,0,0,6
2341,1985,2.062377452850342,0,1,11,0,0,7
2341,1986,2.16646146774292,0,1,11,0,0,8
2341,1987,2.3602540493011475,0,1,11,0,0,9
2351,1980,1.2248560190200806,0,0,11,1,0,2
2351,1981,0.9346398711204529,0,0,11,1,0,3
2351,1982,1.1051234006881714,0,0,11,1,0,4
2351,1983,1.4402954578399658,0,0,11,1,0,5
2351,1984,1.2082782983779907,0,0,11,1,0,6
2351,1985,0.9550315737724304,0,0,11,1,0,7
2351,1986,1.5540032386779785,0,0,11,1,0,8
2351,1987,1.494834542274475,0,0,11,1,0,9
2386,1980,1.197268009185791,0,1,10,0,1,2
2386,1981,0.6295856833457947,0,1,10,0,1,3
2386,1982,0.5838037133216858,0,0,10,0,1,4
2386,1983,0.9254098534584045,0,0,10,0,1,5
2386,1984,1.1120015382766724,0,0,10,0,1,6
2386,1985,1.0756137371063232,0,0,10,0,1,7
2386,1986,1.47622549533844,0,0,10,0,1,8
2386,1987,1.5285738706588745,1,0,10,0,1,9
2401,1980,1.186690092086792,1,1,12,0,0,5
2401,1981,1.3062516450881958,1,1,12,0,0,6
2401,1982,1.7356414794921875,1,1,12,0,0,7
2401,1983,1.6822481155395508,1,0,12,0,0,8
2401,1984,1.872977614402771,1,1,12,0,0,9
2401,1985,1.9059830904006958,1,1,12,0,0,10
2401,1986,2.0266075134277344,0,1,12,0,0,11
2401,1987,2.006702423095703,0,0,12,0,0,12
2413,1980,2.185739040374756,0,1,12,0,0,4
2413,1981,2.190016508102417,0,1,12,0,0,5
2413,1982,2.189256429672241,1,1,12,0,0,6
2413,1983,2.1020634174346924,1,1,12,0,0,7
2413,1984,2.1433615684509277,1,1,12,0,0,8
2413,1985,2.1137964725494385,1,1,12,0,0,9
2413,1986,2.179110288619995,1,1,12,0,0,10
2413,1987,2.282292366027832,1,1,12,0,0,11
2421,1980,1.378739595413208,0,0,12,0,0,3
2421,1981,1.0498220920562744,0,0,12,0,0,4
2421,1982,1.3124245405197144,0,0,12,0,0,5
2421,1983,1.2283778190612793,1,0,12,0,0,6
2421,1984,1.143549919128418,1,0,12,0,0,7
2421,1985,1.2669928073883057,1,0,12,0,0,8
2421,1986,1.126232385635376,1,0,12,0,0,9
2421,1987,1.0678483247756958,1,0,12,0,0,10
2445,1980,1.4625276327133179,1,1,12,0,0,4
2445,1981,1.5475069284439087,0,0,12,0,0,5
2445,1982,1.3350578546524048,1,0,12,0,0,6
2445,1983,1.2193294763565063,1,0,12,0,0,7
2445,1984,1.47832190990448,1,0,12,0,0,8
2445,1985,2.021294355392456,1,0,12,0,0,9
2445,1986,1.7347041368484497,1,0,12,0,0,10
2445,1987,1.785409688949585,1,0,12,0,0,11
2451,1980,1.6021502017974854,1,0,12,0,0,2
2451,1981,1.6347557306289673,1,0,12,0,0,3
2451,1982,1.7392935752868652,1,0,12,0,0,4
2451,1983,1.7811206579208374,1,0,12,0,0,5
2451,1984,1.805086612701416,1,0,12,0,0,6
2451,1985,2.099656820297241,1,0,12,0,0,7
2451,1986,2.066472291946411,1,0,12,0,0,8
2451,1987,1.9300718307495117,1,0,12,0,0,9
2494,1980,0.3398260772228241,0,0,13,0,0,4
2494,1981,0.7121953964233398,1,0,13,0,0,5
2494,1982,1.1443212032318115,1,1,13,0,0,6
2494,1983,0.9807901382446289,1,0,13,0,0,7
2494,1984,1.5887913703918457,1,1,13,0,0,8
2494,1985,1.8214504718780518,1,1,13,0,0,9
2494,1986,1.9649178981781006,1,1,13,0,0,10
2494,1987,1.9891308546066284,1,1,13,0,0,11
2508,1980,1.9180032014846802,0,0,13,0,0,3
2508,1981,1.847848892211914,1,0,13,0,0,4
2508,1982,1.973172903060913,1,0,13,0,0,5
2508,1983,2.1012747287750244,1,0,13,0,0,6
2508,1984,2.0454518795013428,1,0,13,0,0,7
2508,1985,2.1103391647338867,1,0,13,0,0,8
2508,1986,2.0871856212615967,1,0,13,0,0,9
2508,1987,2.076887607574463,1,0,13,0,0,10
2535,1980,1.711226224899292,1,1,12,0,0,4
2535,1981,1.6555936336517334,1,1,12,0,0,5
2535,1982,1.680933952331543,1,0,12,0,0,6
2535,1983,1.5626705884933472,1,0,12,0,0,7
2535,1984,1.6412034034729004,1,0,12,0,0,8
2535,1985,1.5358495712280273,1,0,12,0,0,9
2535,1986,1.563572645187378,1,1,12,0,0,10
2535,1987,1.6189981698989868,1,0,12,0,0,11
2540,1980,0.9486405253410339,0,0,10,0,0,2
2540,1981,1.0673861503601074,0,0,10,0,0,3
2540,1982,1.2754688262939453,0,1,10,0,0,4
2540,1983,1.2197258472442627,0,0,10,0,0,5
2540,1984,1.0694419145584106,0,0,10,0,0,6
2540,1985,1.2446879148483276,1,0,10,0,0,7
2540,1986,1.0302741527557373,1,0,10,0,0,8
2540,1987,1.4416097402572632,1,0,10,0,0,9
2685,1980,1.8400416374206543,0,0,13,0,0,2
2685,1981,1.7981492280960083,0,0,13,0,0,3
2685,1982,2.0988991260528564,0,0,13,0,0,4
2685,1983,2.267007350921631,0,0,13,0,0,5
2685,1984,2.3694238662719727,0,0,13,0,0,6
2685,1985,2.3960509300231934,0,0,13,0,0,7
2685,1986,2.4528346061706543,0,0,13,0,0,8
2685,1987,2.577756643295288,0,0,13,0,0,9
2711,1980,1.2193865776062012,1,1,12,0,0,2
2711,1981,1.2951887845993042,1,0,12,0,0,3
2711,1982,1.0393692255020142,0,1,12,0,0,4
2711,1983,1.115515947341919,0,0,12,0,0,5
2711,1984,1.2330507040023804,0,1,12,0,0,6
2711,1985,1.3604966402053833,1,0,12,0,0,7
2711,1986,1.570746898651123,0,0,12,0,0,8
2711,1987,1.5891451835632324,0,1,12,0,0,9
2718,1980,2.141146659851074,1,1,11,1,0,3
2718,1981,2.156156539916992,1,1,11,1,0,4
2718,1982,2.2622110843658447,0,1,11,1,0,5
2718,1983,2.2850258350372314,0,1,11,1,0,6
2718,1984,2.4363181591033936,0,1,11,1,0,7
2718,1985,2.309577226638794,0,1,11,1,0,8
2718,1986,2.352030038833618,0,1,11,1,0,9
2718,1987,2.3130640983581543,0,1,11,1,0,10
2721,1980,1.5433096885681152,1,0,9,0,0,6
2721,1981,1.5621850490570068,1,0,9,0,0,7
2721,1982,1.5029507875442505,1,1,9,0,0,8
2721,1983,0.8809419870376587,1,0,9,0,0,9
2721,1984,0.23111271858215332,1,1,9,0,0,10
2721,1985,1.2008665800094604,1,0,9,0,0,11
2721,1986,0.909646213054657,1,0,9,0,0,12
2721,1987,1.0207011699676514,1,0,9,0,0,13
2733,1980,0.7548524141311646,0,0,12,1,0,4
2733,1981,1.0886619091033936,0,0,12,1,0,5
2733,1982,1.01715886592865,1,1,12,1,0,6
2733,1983,0.9897032976150513,1,0,12,1,0,7
2733,1984,1.0100184679031372,1,1,12,1,0,8
2733,1985,1.0537663698196411,1,0,12,1,0,9
2733,1986,0.9250136613845825,1,0,12,1,0,10
2733,1987,0.902428925037384,1,0,12,1,0,11
2741,1980,1.4479995965957642,1,0,12,0,0,5
2741,1981,1.3470736742019653,1,0,12,0,0,6
2741,1982,1.2850382328033447,1,0,12,0,0,7
2741,1983,1.3507165908813477,1,0,12,0,0,8
2741,1984,1.4356863498687744,1,1,12,0,0,9
2741,1985,1.4405393600463867,1,0,12,0,0,10
2741,1986,1.6281111240386963,1,0,12,0,0,11
2741,1987,1.6787573099136353,1,0,12,0,0,12
2745,1980,1.7883254289627075,0,0,12,0,0,3
2745,1981,1.6835458278656006,0,1,12,0,0,4
2745,1982,1.8728249073028564,0,0,12,0,0,5
2745,1983,1.6608716249465942,1,0,12,0,0,6
2745,1984,1.6180078983306885,1,0,12,0,0,7
2745,1985,1.6481786966323853,1,0,12,0,0,8
2745,1986,1.688735842704773,0,0,12,0,0,9
2745,1987,1.7609955072402954,0,0,12,0,0,10
2751,1980,1.6021502017974854,0,1,12,1,0,4
2751,1981,1.570217251777649,1,0,12,1,0,5
2751,1982,1.6676887273788452,1,1,12,1,0,6
2751,1983,1.3548672199249268,1,1,12,1,0,7
2751,1984,1.518709659576416,1,1,12,1,0,8
2751,1985,1.514647364616394,1,1,12,1,0,9
2751,1986,1.745894193649292,1,0,12,1,0,10
2751,1987,1.9520506858825684,1,1,12,1,0,11
2774,1980,1.9786278009414673,1,0,14,0,0,3
2774,1981,2.1490752696990967,1,0,14,0,0,4
2774,1982,2.297708034515381,1,0,14,0,0,5
2774,1983,2.085754871368408,1,0,14,0,0,6
2774,1984,2.186403274536133,1,0,14,0,0,7
2774,1985,2.0110843181610107,1,0,14,0,0,8
2774,1986,2.033576250076294,1,0,14,0,0,9
2774,1987,1.9075989723205566,1,0,14,0,0,10
2801,1980,1.109545111656189,0,1,10,0,0,2
2801,1981,1.281934380531311,1,0,10,0,0,3
2801,1982,1.253878116607666,1,0,10,0,0,4
2801,1983,1.2650684118270874,0,0,10,0,0,5
2801,1984,1.2613328695297241,0,0,10,0,0,6
2801,1985,1.2737361192703247,1,0,10,0,0,7
2801,1986,1.3716816902160645,1,0,10,0,0,8
2801,1987,1.524296522140503,1,1,10,0,0,9
2813,1980,0.6240821480751038,1,0,13,0,0,2
2813,1981,1.2615514993667603,1,0,13,0,0,3
2813,1982,1.6276189088821411,1,0,13,0,0,4
2813,1983,1.6222898960113525,1,0,13,0,0,5
2813,1984,1.6202728748321533,1,0,13,0,0,6
2813,1985,1.5957322120666504,1,0,13,0,0,7
2813,1986,1.7177233695983887,1,0,13,0,0,8
2813,1987,1.6316440105438232,1,0,13,0,0,9
2833,1980,1.891334891319275,1,0,12,0,0,2
2833,1981,1.788906455039978,1,0,12,0,0,3
2833,1982,1.8350845575332642,1,0,12,0,0,4
2833,1983,1.8879063129425049,1,0,12,0,0,5
2833,1984,1.8470064401626587,1,0,12,0,0,6
2833,1985,1.8889439105987549,1,0,12,0,0,7
2833,1986,1.9228107929229736,1,0,12,0,0,8
2833,1987,1.8334909677505493,1,0,12,0,0,9
2839,1980,1.5548789501190186,0,0,13,0,0,3
2839,1981,1.647178292274475,0,0,13,0,0,4
2839,1982,1.686495304107666,0,0,13,0,0,5
2839,1983,1.6405328512191772,0,0,13,0,0,6
2839,1984,1.743170976638794,0,0,13,0,0,7
2839,1985,2.0260558128356934,0,0,13,0,0,8
2839,1986,1.9465649127960205,0,0,13,0,0,9
2839,1987,1.9735568761825562,0,0,13,0,0,10
2842,1980,1.4792520999908447,0,0,13,0,0,4
2842,1981,1.825711727142334,0,0,13,0,0,5
2842,1982,1.6914936304092407,0,0,13,0,0,6
2842,1983,1.8087917566299438,0,0,13,0,0,7
2842,1984,1.982567310333252,0,0,13,0,0,8
2842,1985,1.9831136465072632,0,0,13,0,0,9
2842,1986,2.8261842727661133,0,0,13,0,0,10
2842,1987,2.4111251831054688,0,0,13,0,0,11
2866,1980,1.3368502855300903,0,0,9,0,0,3
2866,1981,1.4943788051605225,1,1,9,0,0,4
2866,1982,2.0407536029815674,1,0,9,0,0,5
2866,1983,1.99297297000885,1,0,9,0,0,6
2866,1984,1.939212679862976,1,0,9,0,0,7
2866,1985,2.08866286277771,1,0,9,0,0,8
2866,1986,2.284576892852783,1,0,9,0,0,9
2866,1987,1.9367042779922485,1,0,9,0,0,10
2868,1980,2.2936019897460938,0,1,13,0,0,3
2868,1981,1.5657366514205933,0,0,13,0,0,4
2868,1982,1.8126529455184937,0,0,13,0,0,5
2868,1983,1.8985432386398315,1,0,13,0,0,6
2868,1984,2.0076208114624023,1,0,13,0,0,7
2868,1985,2.143556594848633,1,0,13,0,0,8
2868,1986,3.3975260257720947,1,0,13,0,0,9
2868,1987,2.071349620819092,1,0,13,0,0,10
2874,1980,0.3789327144622803,0,0,9,0,1,4
2874,1981,1.0751398801803589,0,0,9,0,1,5
2874,1982,0.7465226650238037,0,0,9,0,1,6
2874,1983,1.2066162824630737,0,0,9,0,1,7
2874,1984,1.1857236623764038,0,0,9,0,1,8
2874,1985,1.3273967504501343,0,0,9,0,1,9
2874,1986,1.1982377767562866,0,0,9,0,1,10
2874,1987,1.4086568355560303,0,0,9,0,1,11
2916,1980,1.184033989906311,0,0,12,0,0,2
2916,1981,1.7186639308929443,0,0,12,0,0,3
2916,1982,1.6964983940124512,0,0,12,0,0,4
2916,1983,1.7254101037979126,0,0,12,0,0,5
2916,1984,1.975124478340149,0,0,12,0,0,6
2916,1985,0.9419309496879578,0,0,12,0,0,7
2916,1986,1.4204717874526978,0,0,12,0,0,8
2916,1987,1.6464776992797852,0,0,12,0,0,9
2951,1980,1.162724256515503,0,0,9,1,0,6
2951,1981,1.2039728164672852,0,0,9,1,0,7
2951,1982,1.0808771848678589,0,0,9,1,0,8
2951,1983,0.8325663805007935,0,0,9,1,0,9
2951,1984,1.1822373867034912,0,0,9,1,0,10
2951,1985,1.3604966402053833,0,0,9,1,0,11
2951,1986,1.3571770191192627,0,0,9,1,0,12
2951,1987,1.3815058469772339,0,0,9,1,0,13
2980,1980,1.666561245918274,1,0,15,0,0,2
2980,1981,1.3375041484832764,1,0,15,0,0,3
2980,1982,1.3724610805511475,1,0,15,0,0,4
2980,1983,1.5778746604919434,1,0,15,0,0,5
2980,1984,1.1145033836364746,1,0,15,0,0,6
2980,1985,1.7080187797546387,1,0,15,0,0,7
2980,1986,1.8005272150039673,1,0,15,0,0,8
2980,1987,1.960708737373352,1,0,15,0,0,9
2994,1980,1.304898738861084,0,0,12,0,0,3
2994,1981,1.316560983657837,0,0,12,0,0,4
2994,1982,1.7318096160888672,1,0,12,0,0,5
2994,1983,1.5310159921646118,1,0,12,0,0,6
2994,1984,1.9202179908752441,1,0,12,0,0,7
2994,1985,1.578365683555603,1,0,12,0,0,8
2994,1986,2.0500574111938477,1,0,12,0,0,9
2994,1987,1.946507215499878,1,0,12,0,0,10
2997,1980,1.4002089500427246,0,0,12,0,0,3
2997,1981,1.625932216644287,0,0,12,0,0,4
2997,1982,1.9077143669128418,0,0,12,0,0,5
2997,1983,1.705051064491272,0,0,12,0,0,6
2997,1984,1.818678617477417,0,0,12,0,0,7
2997,1985,1.7729089260101318,1,0,12,0,0,8
2997,1986,1.723421335220337,1,0,12,0,0,9
2997,1987,2.043400526046753,1,0,12,0,0,10
3017,1980,1.458102822303772,0,1,14,0,0,1
3017,1981,1.7600791454315186,1,1,14,0,0,2
3017,1982,1.7886781692504883,1,1,14,0,0,3
3017,1983,2.0529284477233887,1,1,14,0,0,4
3017,1984,2.43647837638855,1,0,14,0,0,5
3017,1985,2.9014225006103516,1,0,14,0,0,6
3017,1986,3.0795695781707764,1,0,14,0,0,7
3017,1987,2.624699354171753,1,0,14,0,0,8
3037,1980,2.0685760974884033,0,1,12,0,0,4
3037,1981,2.158003807067871,1,1,12,0,0,5
3037,1982,2.201328992843628,1,1,12,0,0,6
3037,1983,2.09265398979187,1,1,12,0,0,7
3037,1984,2.475538969039917,1,1,12,0,0,8
3037,1985,2.2169859409332275,1,1,12,0,0,9
3037,1986,2.2672648429870605,1,1,12,0,0,10
3037,1987,2.277177333831787,1,1,12,0,0,11
3059,1980,1.863935947418213,0,1,12,0,0,5
3059,1981,1.6171060800552368,0,1,12,0,0,6
3059,1982,1.866959810256958,0,1,12,0,0,7
3059,1983,1.7823874950408936,0,1,12,0,0,8
3059,1984,1.8688318729400635,1,1,12,0,0,9
3059,1985,1.8033206462860107,1,1,12,0,0,10
3059,1986,1.665594220161438,1,1,12,0,0,11
3059,1987,1.7169785499572754,1,1,12,0,0,12
3062,1980,2.141146659851074,0,0,15,0,0,2
3062,1981,2.201488971710205,0,0,15,0,0,3
3062,1982,2.181126356124878,0,0,15,0,0,4
3062,1983,2.267007350921631,0,0,15,0,0,5
3062,1984,2.4215030670166016,0,0,15,0,0,6
3062,1985,2.4309380054473877,0,0,15,0,0,7
3062,1986,2.583622694015503,0,0,15,0,0,8
3062,1987,2.649536371231079,0,0,15,0,0,9
3100,1980,1.5156582593917847,1,0,12,0,0,4
3100,1981,1.293766975402832,1,0,12,0,0,5
3100,1982,1.367688536643982,1,0,12,0,0,6
3100,1983,1.676213026046753,1,0,12,0,0,7
3100,1984,1.975542426109314,1,1,12,0,0,8
3100,1985,2.1336865425109863,1,1,12,0,0,9
3100,1986,2.113619089126587,1,1,12,0,0,10
3100,1987,2.183852434158325,1,1,12,0,0,11
3102,1980,0.5911322832107544,0,0,12,0,0,1
3102,1981,0.6889891624450684,0,0,12,0,0,2
3102,1982,0.8467833399772644,0,0,12,0,0,3
3102,1983,1.1925219297409058,0,0,12,0,0,4
3102,1984,0.9618112444877625,0,0,12,0,0,5
3102,1985,0.8861319422721863,0,0,12,0,0,6
3102,1986,1.0001181364059448,0,0,12,0,0,7
3102,1987,1.7234094142913818,0,0,12,0,0,8
3127,1980,0.4836515486240387,0,0,10,0,0,2
3127,1981,0.03045920841395855,0,0,10,0,0,3
3127,1982,0.6876821517944336,0,0,10,0,0,4
3127,1983,0.6755879521369934,0,0,10,0,0,5
3127,1984,0.646537184715271,0,0,10,0,0,6
3127,1985,0.9550315737724304,0,0,10,0,0,7
3127,1986,1.563572645187378,0,0,10,0,0,8
3127,1987,1.3014631271362305,1,0,10,0,0,9
3136,1980,1.6303211450576782,0,1,12,0,0,3
3136,1981,1.934860348701477,0,1,12,0,0,4
3136,1982,1.9268921613693237,0,1,12,0,0,5
3136,1983,1.6200495958328247,0,1,12,0,0,6
3136,1984,2.0454518795013428,0,1,12,0,0,7
3136,1985,2.1336865425109863,0,1,12,0,0,8
3136,1986,1.9465649127960205,0,1,12,0,0,9
3136,1987,2.0354323387145996,0,1,12,0,0,10
3137,1980,1.9782432317733765,0,0,14,0,0,2
3137,1981,1.7438099384307861,0,0,14,0,0,3
3137,1982,1.929395318031311,0,0,14,0,0,4
3137,1983,2.0610315799713135,0,0,14,0,0,5
3137,1984,2.2645649909973145,1,0,14,0,0,6
3137,1985,2.1527347564697266,0,0,14,0,0,7
3137,1986,2.2895097732543945,0,0,14,0,0,8
3137,1987,2.3130640983581543,0,0,14,0,0,9
3138,1980,1.6027331352233887,0,1,12,0,0,4
3138,1981,2.1994009017944336,0,1,12,0,0,5
3138,1982,1.6082441806793213,0,1,12,0,0,6
3138,1983,1.3780087232589722,0,0,12,0,0,7
3138,1984,1.8543965816497803,0,1,12,0,0,8
3138,1985,1.514647364616394,0,0,12,0,0,9
3138,1986,1.661633849143982,0,0,12,0,0,10
3138,1987,2.3747575283050537,0,1,12,0,0,11
3140,1980,1.7402212619781494,0,0,13,0,0,3
3140,1981,1.8537578582763672,0,0,13,0,0,4
3140,1982,1.925999641418457,1,0,13,0,0,5
3140,1983,2.0107638835906982,1,0,13,0,0,6
3140,1984,2.0168232917785645,1,0,13,0,0,7
3140,1985,2.046675205230713,1,0,13,0,0,8
3140,1986,2.238492250442505,1,0,13,0,0,9
3140,1987,2.2457222938537598,1,0,13,0,0,10
3193,1980,0.916347324848175,0,0,11,0,0,2
3193,1981,1.449234127998352,0,0,11,0,0,3
3193,1982,1.9268921613693237,0,0,11,0,0,4
3193,1983,2.0438637733459473,0,0,11,0,0,5
3193,1984,2.1486361026763916,0,0,11,0,0,6
3193,1985,2.171426773071289,1,0,11,0,0,7
3193,1986,2.239912748336792,1,0,11,0,0,8
3193,1987,2.282292366027832,1,0,11,0,0,9
3196,1980,1.9786278009414673,0,1,12,0,0,3
3196,1981,1.934860348701477,0,1,12,0,0,4
3196,1982,1.818555235862732,0,1,12,0,0,5
3196,1983,1.9435410499572754,0,1,12,0,0,6
3196,1984,1.8666372299194336,0,1,12,0,0,7
3196,1985,2.019397497177124,0,1,12,0,0,8
3196,1986,1.9430854320526123,0,1,12,0,0,9
3196,1987,1.5531842708587646,0,0,12,0,0,10
3200,1980,1.4963527917861938,0,1,8,0,0,7
3200,1981,1.7780606746673584,0,1,8,0,0,8
3200,1982,1.8327018022537231,0,1,8,0,0,9
3200,1983,1.972959280014038,0,1,8,0,0,10
3200,1984,1.0286198854446411,0,1,8,0,0,11
3200,1985,1.4938417673110962,0,0,8,0,0,12
3200,1986,1.3404290676116943,0,0,8,0,0,13
3200,1987,1.9002996683120728,1,0,8,0,0,14
3202,1980,1.790993571281433,0,1,12,0,0,3
3202,1981,1.8471095561981201,0,1,12,0,0,4
3202,1982,1.6806503534317017,1,1,12,0,0,5
3202,1983,1.77776038646698,1,1,12,0,0,6
3202,1984,1.7894527912139893,1,1,12,0,0,7
3202,1985,1.793360710144043,1,1,12,0,0,8
3202,1986,2.1920905113220215,1,1,12,0,0,9
3202,1987,1.8444753885269165,1,1,12,0,0,10
3207,1980,1.6960437297821045,1,0,12,0,0,4
3207,1981,1.5860905647277832,1,0,12,0,0,5
3207,1982,1.5626699924468994,1,0,12,0,0,6
3207,1983,1.577489972114563,1,0,12,0,0,7
3207,1984,1.5841063261032104,1,0,12,0,0,8
3207,1985,1.3917492628097534,1,0,12,0,0,9
3207,1986,1.6027933359146118,1,0,12,0,0,10
3207,1987,1.61485755443573,1,0,12,0,0,11
3208,1980,1.8763489723205566,0,1,12,0,0,3
3208,1981,1.8205019235610962,1,1,12,0,0,4
3208,1982,1.8721258640289307,1,1,12,0,0,5
3208,1983,2.093134880065918,1,1,12,0,0,6
3208,1984,2.272152900695801,1,1,12,0,0,7
3208,1985,2.152315378189087,1,0,12,0,0,8
3208,1986,2.235610008239746,1,0,12,0,0,9
3208,1987,2.299583911895752,1,0,12,0,0,10
3210,1980,1.6468504667282104,0,1,10,0,0,2
3210,1981,1.8191773891448975,0,1,10,0,0,3
3210,1982,1.6276189088821411,0,1,10,0,0,4
3210,1983,2.1538288593292236,0,1,10,0,0,5
3210,1984,2.733778238296509,0,1,10,0,0,6
3210,1985,2.333662986755371,0,1,10,0,0,7
3210,1986,1.6229960918426514,0,0,10,0,0,8
3210,1987,1.7603400945663452,0,0,10,0,0,9
3215,1980,1.641714334487915,0,0,12,0,0,4
3215,1981,1.5737334489822388,0,1,12,0,0,5
3215,1982,0.910622239112854,0,0,12,0,0,6
3215,1983,1.1500459909439087,0,1,12,0,0,7
3215,1984,1.5044658184051514,0,1,12,0,0,8
3215,1985,1.574532151222229,0,1,12,0,0,9
3215,1986,1.508764386177063,0,1,12,0,0,10
3215,1987,1.6787573099136353,0,1,12,0,0,11
3219,1980,1.3201662302017212,0,0,11,0,0,2
3219,1981,0.6998572945594788,0,1,11,0,0,3
3219,1982,1.2850382328033447,0,0,11,0,0,4
3219,1983,1.6608716249465942,0,0,11,0,0,5
3219,1984,1.5659422874450684,0,1,11,0,0,6
3219,1985,1.708803415298462,0,1,11,0,0,7
3219,1986,1.7528897523880005,0,0,11,0,0,8
3219,1987,1.6902413368225098,0,0,11,0,0,9
3226,1980,1.2069183588027954,0,0,13,0,0,3
3226,1981,1.4434527158737183,0,0,13,0,0,4
3226,1982,0.6258807182312012,0,0,13,0,0,5
3226,1983,1.860261082649231,0,0,13,0,0,6
3226,1984,2.1675333976745605,0,0,13,0,0,7
3226,1985,2.2736425399780273,0,0,13,0,0,8
3226,1986,2.3709957599639893,1,0,13,0,0,9
3226,1987,2.333887815475464,1,0,13,0,0,10
3235,1980,1.2332308292388916,0,0,12,0,0,2
3235,1981,1.3151984214782715,1,0,12,0,0,3
3235,1982,1.2762017250061035,1,1,12,0,0,4
3235,1983,1.5520038604736328,1,0,12,0,0,5
3235,1984,1.2881311178207397,1,0,12,0,0,6
3235,1985,1.2768192291259766,1,0,12,0,0,7
3235,1986,1.3967176675796509,1,0,12,0,0,8
3235,1987,1.768033742904663,1,0,12,0,0,9
3239,1980,1.2082853317260742,0,0,11,1,0,1
3239,1981,1.2552660703659058,0,0,11,1,0,2
3239,1982,-0.2690495550632477,0,0,11,1,0,3
3239,1983,0.7217661738395691,0,0,11,1,0,4
3239,1984,0.37035998702049255,0,0,11,1,0,5
3239,1985,1.0156562328338623,0,0,11,1,0,6
3239,1986,1.0575662851333618,0,0,11,1,0,7
3239,1987,1.6834559440612793,0,1,11,1,0,8
3271,1980,1.6380431652069092,0,1,7,0,0,6
3271,1981,1.1061406135559082,0,1,7,0,0,7
3271,1982,1.5934464931488037,0,0,7,0,0,8
3271,1983,1.587880253791809,0,0,7,0,0,9
3271,1984,2.001481056213379,0,0,7,0,0,10
3271,1985,1.7282214164733887,0,0,7,0,0,11
3271,1986,1.68462336063385,0,0,7,0,0,12
3271,1987,1.9300718307495117,0,0,7,0,0,13
3275,1980,1.3919100761413574,0,0,12,0,0,1
3275,1981,1.8201589584350586,0,0,12,0,0,2
3275,1982,0.6094726324081421,0,0,12,0,0,3
3275,1983,1.4920623302459717,0,0,12,0,0,4
3275,1984,1.807325005531311,0,0,12,0,0,5
3275,1985,1.8499183654785156,0,0,12,0,0,6
3275,1986,1.9869863986968994,0,0,12,0,0,7
3275,1987,3.3431644439697266,0,0,12,0,0,8
3282,1980,1.3583873510360718,0,0,10,0,1,3
3282,1981,1.3766324520111084,0,0,10,0,1,4
3282,1982,1.5474025011062622,0,0,10,0,1,5
3282,1983,1.8431931734085083,0,1,10,0,1,6
3282,1984,2.128833532333374,0,0,10,0,1,7
3282,1985,2.0536439418792725,0,0,10,0,1,8
3282,1986,1.776621699333191,0,0,10,0,1,9
3282,1987,2.409315347671509,0,1,10,0,1,10
3289,1980,1.231923222541809,0,0,15,0,0,1
3289,1981,1.1752233505249023,0,1,15,0,0,2
3289,1982,1.5583316087722778,0,0,15,0,0,3
3289,1983,1.6310994625091553,1,0,15,0,0,4
3289,1984,1.8896253108978271,1,0,15,0,0,5
3289,1985,2.065249443054199,1,0,15,0,0,6
3289,1986,2.0743982791900635,1,0,15,0,0,7
3289,1987,2.282292366027832,1,0,15,0,0,8
3290,1980,1.2380762100219727,0,0,12,0,0,1
3290,1981,1.3064883947372437,0,0,12,0,0,2
3290,1982,1.6328998804092407,0,1,12,0,0,3
3290,1983,1.5542054176330566,0,0,12,0,0,4
3290,1984,1.7826298475265503,0,0,12,0,0,5
3290,1985,1.9603337049484253,1,0,12,0,0,6
3290,1986,2.140911102294922,1,0,12,0,0,7
3290,1987,2.2177538871765137,1,0,12,0,0,8
3307,1980,1.9738954305648804,0,1,14,1,0,3
3307,1981,2.390995979309082,0,1,14,1,0,4
3307,1982,2.3562514781951904,0,0,14,1,0,5
3307,1983,2.5622498989105225,0,1,14,1,0,6
3307,1984,2.635774612426758,0,1,14,1,0,7
3307,1985,2.6425299644470215,0,1,14,1,0,8
3307,1986,2.8067662715911865,0,1,14,1,0,9
3307,1987,2.8127975463867188,0,1,14,1,0,10
3333,1980,0.5202364325523376,0,0,12,0,0,1
3333,1981,0.05784953385591507,0,0,12,0,0,2
3333,1982,1.1112247705459595,0,0,12,0,0,3
3333,1983,1.1820827722549438,0,0,12,0,0,4
3333,1984,1.318163275718689,0,0,12,0,0,5
3333,1985,1.341448426246643,0,0,12,0,0,6
3333,1986,2.0407121181488037,0,0,12,0,0,7
3333,1987,1.8153704404830933,1,0,12,0,0,8
3353,1980,1.3561919927597046,0,0,10,0,0,3
3353,1981,1.080912709236145,0,0,10,0,0,4
3353,1982,0.616223156452179,0,0,10,0,0,5
3353,1983,0.9848825931549072,0,0,10,0,0,6
3353,1984,0.771538257598877,0,0,10,0,0,7
3353,1985,1.2094277143478394,0,0,10,0,0,8
3353,1986,2.044626235961914,0,0,10,0,0,9
3353,1987,1.6490222215652466,0,0,10,0,0,10
3380,1980,1.4514107704162598,0,0,12,0,0,2
3380,1981,1.4214898347854614,0,0,12,0,0,3
3380,1982,1.5653579235076904,0,0,12,0,0,4
3380,1983,1.999509572982788,1,0,12,0,0,5
